ID,totalyearlycompensation,yearsofexperience,yearsatcompany,gender,Masters_Degree,Bachelors_Degree,Doctorate_Degree,Highschool,Some_College,Race_Asian,Race_White,Race_Two_Or_More,Race_Black,Race_Hispanic,Education
FLP26579,359000,3,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26580,120000,7,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26581,163000,6,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26582,380000,16,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26583,142000,1,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26584,196000,3,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26585,360000,15,6,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26586,226000,9,9,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26587,205000,2,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26588,149000,5,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26589,210000,4,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26590,130000,2,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26591,171000,0,0.25,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26592,364000,15,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26593,255000,0,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26594,105000,5,5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26595,480000,13,11,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26596,566000,14,6,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26597,165000,4,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26598,243000,4,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26599,240000,12,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26600,565000,15,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26601,287000,8,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26602,170000,11,7,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26603,319000,14,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26604,280000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26605,253000,4,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26606,800000,19,15,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26607,140000,8,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26608,443000,9,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26609,185000,2,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26610,142000,3,0.6,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26611,176000,3,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26612,364000,15,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26613,285000,8,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26614,190000,5,2.5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26615,695000,6,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26616,155000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26617,183000,8,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26618,184000,15,5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26619,205000,3,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26620,181000,7,3,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26621,350000,4,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26622,310000,12,6,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26623,156000,2,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26624,87000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26625,152000,1,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26626,155000,19,19,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26627,255000,3,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26628,267000,6,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26629,142000,5,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26630,138000,1,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26631,108000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26632,280000,5,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26633,173000,5,5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26634,150000,8,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26635,152000,1,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26636,350000,14,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26637,235000,5,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26638,280000,12,5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26639,203000,1,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26640,433000,5,5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26641,156000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26642,188000,4,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26643,175000,11,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26644,385000,12,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26645,135000,7,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26646,253000,5,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26647,170000,11,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26648,695000,6,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26649,150000,2,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26650,310000,20,11,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26651,465000,18,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26652,168000,8,8,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26653,135000,4,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26654,100000,10,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26655,170000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26656,100000,14,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26657,144000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26658,240000,4,3,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26659,187000,24,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26660,200000,13,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26661,340000,6,6,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26662,210000,6,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26663,211000,1,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26664,186000,1,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26665,183000,2,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26666,152000,5,5,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26667,138000,3,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26668,318000,7,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26669,155000,5,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26670,150000,1,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26671,340000,13,7,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26672,371000,10,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26673,236000,4,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26674,160000,5,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26675,400000,20,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26676,215000,7,2.5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26677,123000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26678,102000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26679,350000,8,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26680,144000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26681,316000,3,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26682,210000,4,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26683,330000,3,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26684,420000,15,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26685,290000,4,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26686,180000,10,5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26687,407000,8,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26688,182000,1,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26689,79000,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26690,335000,12,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26691,196000,4,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26692,132000,8,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26693,210000,4,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26694,237000,4,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26695,250000,10,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26696,142000,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26697,690000,10,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26698,98000,1,1,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26699,177000,8,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26700,83000,2,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26701,302000,8,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26702,232000,7,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26703,224000,33,22,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26704,256000,12,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26705,147000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26706,234000,4,4,Other,0,0,0,0,0,0,0,0,0,0,NA
FLP26707,234000,4,4,Other,0,0,0,0,0,0,0,0,0,0,NA
FLP26708,172000,1,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26709,159000,7,6,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26710,150000,4,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26711,315000,7,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26712,159000,2,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26713,230000,15,1,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26714,161000,3,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26715,281000,4,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26716,224000,4,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26717,214000,4,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26718,183000,5,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26719,197000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26720,209000,15,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26721,150000,5,5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26722,225000,12,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26723,102000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26724,147000,4,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26725,203000,8,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26726,75000,5,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26727,225000,4,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26728,167000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26729,245000,15,7,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26730,176000,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26731,176000,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26732,330000,13,6,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26733,245000,2,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26734,170000,7,7,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26735,200000,2,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26736,181000,15,5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26737,143000,3,1,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26738,156000,3,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26739,295000,3,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26740,405000,20,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26741,285000,10,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26742,230000,5,2,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26743,112000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26744,375000,10,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26745,385000,18,10,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26746,111000,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26747,235000,13,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26748,246000,19,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26749,152000,1,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26750,150000,13,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26751,345000,8,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26752,333000,13,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26753,120000,0,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26754,113000,1,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26755,200000,12,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26756,115000,2,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26757,588000,15,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26758,155000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26759,70000,3,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26760,163000,7,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26761,197000,5,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26762,187000,7,3.5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26763,200000,9,2,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26764,252000,5,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26765,134000,17,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26766,128000,15,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26767,65000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26768,356000,5,4,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26769,134000,1,6,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26770,400000,16,10,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26771,400000,16,11,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26772,275000,10,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26773,245000,12,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26774,105000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26775,473000,16,7,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26776,160000,5,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26777,204000,15,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26778,200000,12,4,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26779,180000,1,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26780,365000,15,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26781,175000,15,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26782,225000,15,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26783,118000,5,5,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26784,303000,15,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26785,205000,5,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26786,152000,1,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26787,324000,12,9,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26788,187000,2,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26789,152000,1,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26790,326000,20,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26791,168000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26792,152000,1,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26793,172000,6,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26794,401000,16,4.5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26795,310000,15,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26796,135000,10,10,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26797,163000,4,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26798,143000,6,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26799,135000,4,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26800,220000,11,2,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26801,133000,8,8,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26802,338000,5,1,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26803,145000,3,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26804,170000,10,7,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26805,300000,8,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26806,69000,1,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26807,146000,10,5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26808,190000,20,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26809,450000,17,8,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26810,344000,5,1,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26811,216000,3,2,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26812,280000,9,8,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26813,445000,9,2,Other,0,0,0,0,0,0,0,0,0,0,NA
FLP26814,232000,12,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26815,177000,2,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26816,236000,19,8,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26817,248000,2,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26818,263000,6,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26819,145000,15,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26820,210000,3,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26821,572000,5,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26822,386000,5,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26823,102000,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26824,900000,12,3,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26825,125000,3,3,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26826,188000,4,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26827,170000,3,3,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26828,75000,1,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26829,445000,4,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26830,178000,3,0.6,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26831,123000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26832,225000,4,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26833,170000,10,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26834,150000,1,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26835,238000,6,6,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26836,487000,10,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26837,235000,19,7,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26838,130000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26839,155000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26840,152000,1,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26841,360000,15,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26842,450000,14,10,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26843,243000,2,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26844,290000,14,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26845,160000,1,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26846,330000,20,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26847,230000,2,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26848,180000,3,3,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26849,215000,5,1,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26850,480000,4,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26851,238000,4,4,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26852,120000,4,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26853,464000,10,5,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26854,440000,14,7,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26855,195000,25,25,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26856,175000,16,15,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26857,150000,8,8,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26858,58000,1,1,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26859,150000,8,1,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26860,227000,9,7,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26861,106000,9,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26862,254000,4,3,Other,0,0,0,0,0,0,0,0,0,0,NA
FLP26863,254000,4,3,Other,0,0,0,0,0,0,0,0,0,0,NA
FLP26864,294000,12,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26865,210000,4,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26866,204000,2,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26867,152000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26868,170000,1,1,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26869,76000,4,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26870,346000,8,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26871,205000,6,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26872,185000,11,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26873,408000,13,5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26874,500000,17,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26875,450000,15,7,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26876,340000,8,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26877,170000,5,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26878,220000,15,8,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26879,368000,15,7.5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26880,195000,2,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26881,285000,20,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26882,190000,6,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26883,425000,12,9,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26884,430000,10,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26885,158000,2,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26886,188000,5,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26887,222000,4,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26888,152000,1,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26889,142000,0,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26890,152000,15,5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26891,242000,6,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26892,340000,14,13,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26893,420000,5,2,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26894,234000,2,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26895,395000,15,6,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26896,132000,20,17,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26897,192000,8,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26898,292000,6,2,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26899,152000,1,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26900,225000,10,1,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26901,174000,6,1,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26902,226000,1,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26903,262000,5,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26904,240000,5,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26905,190000,3,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26906,2500000,20,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26907,240000,15,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26908,203000,10,8,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26909,400000,3,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26910,186000,2,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26911,350000,9,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26912,118000,3,3,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26913,383000,7,7,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26914,173000,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26915,188000,13,13,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26916,234000,0,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26917,1300000,22,10,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26918,481000,17,6.5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26919,265000,5,5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26920,284000,3,2,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26921,150000,5,5,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26922,385000,5,4.5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26923,152000,1,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26924,381000,2,1,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26925,235000,20,5,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26926,150000,0,0,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26927,200000,6,6,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26928,180000,3,3,Female,0,0,0,0,0,0,0,0,0,0,NA
FLP26929,390000,12,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26930,274000,4,4,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26931,274000,4,4,NA,0,0,0,0,0,0,0,0,0,0,NA
FLP26932,240000,8,0,Male,0,0,0,0,0,0,0,0,0,0,NA
FLP26933,228000,9,7,Female,0,0,0,0,0,0,0,0,0,0,NA
